symbol,strike,co_b,co_s,po_b,po_s,fut_b,fut_s
TMPV,360.0,1.0,5.0,0.0,3.0,0.0,0.0
TMPV,365.0,0.0,1.0,0.0,0.0,0.0,0.0
TMPV,370.0,0.0,3.0,0.0,0.0,0.0,0.0
TMPV,380.0,2.0,3.0,0.0,1.0,0.0,0.0
TMPV,390.0,0.0,2.0,0.0,0.0,0.0,0.0
TMPV,400.0,0.0,2.0,0.0,2.0,0.0,0.0
TORNTPHARM,0.0,0.0,0.0,0.0,0.0,5.0,1.0
TORNTPHARM,4800.0,0.0,0.0,0.0,1.0,0.0,0.0
TORNTPHARM,5000.0,2.0,0.0,0.0,0.0,0.0,0.0
TORNTPHARM,5200.0,2.0,0.0,0.0,0.0,0.0,0.0
TORNTPHARM,5400.0,0.0,1.0,0.0,0.0,0.0,0.0
TRENT,0.0,0.0,0.0,0.0,0.0,42.0,0.0
TRENT,2800.0,1.0,0.0,0.0,2.0,0.0,0.0
TRENT,2850.0,1.0,0.0,0.0,1.0,0.0,0.0
TRENT,2900.0,3.0,2.0,1.0,7.0,0.0,0.0
TRENT,2950.0,2.0,2.0,0.0,0.0,0.0,0.0
TRENT,3000.0,3.0,2.0,0.0,1.0,0.0,0.0
TRENT,3050.0,1.0,1.0,0.0,1.0,0.0,0.0
TRENT,3100.0,1.0,0.0,0.0,1.0,0.0,0.0
TRENT,3200.0,2.0,2.0,0.0,0.0,0.0,0.0
TRENT,3400.0,0.0,0.0,0.0,1.0,0.0,0.0
TVSMOTOR,0.0,0.0,0.0,0.0,0.0,21.0,4.0
TVSMOTOR,3950.0,0.0,0.0,0.0,1.0,0.0,0.0
TVSMOTOR,4000.0,0.0,0.0,0.0,1.0,0.0,0.0
TVSMOTOR,4100.0,2.0,0.0,0.0,2.0,0.0,0.0
TVSMOTOR,4150.0,2.0,0.0,1.0,0.0,0.0,0.0
TVSMOTOR,4200.0,0.0,1.0,0.0,1.0,0.0,0.0
TVSMOTOR,4250.0,1.0,0.0,0.0,0.0,0.0,0.0
TVSMOTOR,4300.0,1.0,0.0,0.0,0.0,0.0,0.0
TVSMOTOR,4350.0,1.0,0.0,0.0,0.0,0.0,0.0
TVSMOTOR,4400.0,2.0,6.0,0.0,0.0,0.0,0.0
TVSMOTOR,4500.0,4.0,0.0,0.0,0.0,0.0,0.0
TVSMOTOR,4600.0,1.0,0.0,0.0,0.0,0.0,0.0
TVSMOTOR,4800.0,0.0,1.0,0.0,0.0,0.0,0.0
TVSMOTOR,5000.0,0.0,1.0,0.0,0.0,0.0,0.0
ULTRACEMCO,0.0,0.0,0.0,0.0,0.0,9.0,0.0
ULTRACEMCO,11000.0,0.0,0.0,1.0,0.0,0.0,0.0
ULTRACEMCO,11400.0,1.0,0.0,0.0,0.0,0.0,0.0
ULTRACEMCO,11500.0,1.0,0.0,0.0,0.0,0.0,0.0
ULTRACEMCO,11600.0,1.0,0.0,0.0,0.0,0.0,0.0
ULTRACEMCO,11800.0,0.0,0.0,0.0,1.0,0.0,0.0
ULTRACEMCO,12000.0,2.0,2.0,0.0,0.0,0.0,0.0
ULTRACEMCO,12500.0,2.0,0.0,0.0,0.0,0.0,0.0
UNIONBANK,0.0,0.0,0.0,0.0,0.0,17.0,2.0
UNIONBANK,165.0,0.0,0.0,1.0,0.0,0.0,0.0
UNIONBANK,170.0,0.0,1.0,0.0,0.0,0.0,0.0
UNIONBANK,180.0,0.0,0.0,1.0,2.0,0.0,0.0
UNIONBANK,185.0,0.0,0.0,0.0,1.0,0.0,0.0
UNIONBANK,187.5,1.0,0.0,0.0,0.0,0.0,0.0
UNIONBANK,190.0,3.0,1.0,0.0,1.0,0.0,0.0
UNIONBANK,192.5,0.0,1.0,0.0,0.0,0.0,0.0
UNIONBANK,200.0,2.0,2.0,0.0,0.0,0.0,0.0
UNIONBANK,205.0,0.0,1.0,0.0,0.0,0.0,0.0
UNIONBANK,210.0,0.0,2.0,0.0,0.0,0.0,0.0
UNIONBANK,215.0,0.0,1.0,0.0,0.0,0.0,0.0
UNITDSPR,0.0,0.0,0.0,0.0,0.0,4.0,1.0
UNITDSPR,1400.0,0.0,5.0,1.0,0.0,0.0,0.0
UNITDSPR,1420.0,0.0,0.0,0.0,1.0,0.0,0.0
UNITDSPR,1440.0,0.0,0.0,0.0,1.0,0.0,0.0
UNITDSPR,1460.0,1.0,0.0,0.0,1.0,0.0,0.0
UNITDSPR,1480.0,0.0,0.0,0.0,1.0,0.0,0.0
UNITDSPR,1500.0,0.0,1.0,0.0,0.0,0.0,0.0
UNITDSPR,1520.0,0.0,0.0,0.0,1.0,0.0,0.0
UNITDSPR,1540.0,1.0,0.0,0.0,1.0,0.0,0.0
UNITDSPR,1560.0,2.0,0.0,0.0,0.0,0.0,0.0
UNITDSPR,1600.0,1.0,0.0,0.0,0.0,0.0,0.0
UNOMINDA,0.0,0.0,0.0,0.0,0.0,9.0,0.0
UNOMINDA,1100.0,0.0,1.0,0.0,0.0,0.0,0.0
UNOMINDA,1180.0,0.0,0.0,1.0,0.0,0.0,0.0
UNOMINDA,1200.0,0.0,0.0,0.0,1.0,0.0,0.0
UNOMINDA,1240.0,0.0,1.0,0.0,0.0,0.0,0.0
UNOMINDA,1260.0,0.0,1.0,0.0,0.0,0.0,0.0
UNOMINDA,1280.0,1.0,0.0,0.0,0.0,0.0,0.0
UNOMINDA,1300.0,5.0,1.0,0.0,1.0,0.0,0.0
UNOMINDA,1340.0,1.0,0.0,0.0,0.0,0.0,0.0
UPL,0.0,0.0,0.0,0.0,0.0,30.0,2.0
UPL,530.0,0.0,0.0,1.0,0.0,0.0,0.0
UPL,550.0,0.0,0.0,1.0,1.0,0.0,0.0
UPL,570.0,1.0,0.0,0.0,2.0,0.0,0.0
UPL,580.0,1.0,1.0,0.0,3.0,0.0,0.0
UPL,590.0,1.0,0.0,0.0,2.0,0.0,0.0
UPL,600.0,1.0,3.0,0.0,1.0,0.0,0.0
UPL,610.0,0.0,1.0,0.0,0.0,0.0,0.0
UPL,620.0,3.0,0.0,0.0,1.0,0.0,0.0
UPL,630.0,1.0,0.0,0.0,0.0,0.0,0.0
UPL,680.0,0.0,1.0,0.0,0.0,0.0,0.0
VBL,0.0,0.0,0.0,0.0,0.0,40.0,0.0
VBL,380.0,0.0,0.0,1.0,2.0,0.0,0.0
VBL,400.0,0.0,0.0,0.0,1.0,0.0,0.0
VBL,410.0,0.0,1.0,0.0,1.0,0.0,0.0
VBL,420.0,2.0,1.0,1.0,3.0,0.0,0.0
VBL,430.0,9.0,3.0,0.0,0.0,0.0,0.0
VBL,440.0,4.0,0.0,0.0,1.0,0.0,0.0
VBL,450.0,5.0,0.0,0.0,0.0,0.0,0.0
VBL,460.0,4.0,0.0,0.0,1.0,0.0,0.0
VBL,470.0,0.0,1.0,0.0,0.0,0.0,0.0
VBL,480.0,0.0,1.0,0.0,0.0,0.0,0.0
VBL,500.0,1.0,0.0,0.0,2.0,0.0,0.0
VBL,520.0,3.0,0.0,0.0,1.0,0.0,0.0
VEDL,0.0,0.0,0.0,0.0,0.0,44.0,2.0
VEDL,265.0,0.0,0.0,0.0,1.0,0.0,0.0
VEDL,270.0,3.0,0.0,2.0,0.0,0.0,0.0
VEDL,275.0,4.0,0.0,0.0,1.0,0.0,0.0
VEDL,280.0,3.0,1.0,0.0,3.0,0.0,0.0
VEDL,285.0,2.0,0.0,0.0,0.0,0.0,0.0
VEDL,290.0,2.0,2.0,0.0,0.0,0.0,0.0
VEDL,295.0,0.0,0.0,0.0,1.0,0.0,0.0
VEDL,300.0,18.0,0.0,0.0,1.0,0.0,0.0
VEDL,310.0,1.0,2.0,0.0,0.0,0.0,0.0
VEDL,320.0,1.0,1.0,0.0,0.0,0.0,0.0
VEDL,330.0,1.0,1.0,0.0,0.0,0.0,0.0
VEDL,340.0,0.0,1.0,0.0,0.0,0.0,0.0
VMM,0.0,0.0,0.0,0.0,0.0,14.0,0.0
VMM,90.0,0.0,0.0,0.0,1.0,0.0,0.0
VMM,97.5,0.0,0.0,0.0,1.0,0.0,0.0
VMM,100.0,0.0,0.0,2.0,0.0,0.0,0.0
VMM,110.0,3.0,0.0,0.0,0.0,0.0,0.0
VMM,112.5,1.0,0.0,0.0,0.0,0.0,0.0
VMM,115.0,1.0,0.0,0.0,0.0,0.0,0.0
VMM,117.5,1.0,0.0,0.0,0.0,0.0,0.0
VMM,120.0,2.0,1.0,0.0,1.0,0.0,0.0
VMM,125.0,1.0,1.0,0.0,0.0,0.0,0.0
VMM,130.0,2.0,0.0,0.0,0.0,0.0,0.0
VOLTAS,0.0,0.0,0.0,0.0,0.0,32.0,1.0
VOLTAS,1060.0,0.0,0.0,1.0,0.0,0.0,0.0
VOLTAS,1080.0,0.0,0.0,1.0,1.0,0.0,0.0
VOLTAS,1100.0,0.0,0.0,1.0,0.0,0.0,0.0
VOLTAS,1120.0,0.0,0.0,0.0,1.0,0.0,0.0
VOLTAS,1140.0,0.0,0.0,1.0,3.0,0.0,0.0
VOLTAS,1160.0,0.0,1.0,0.0,0.0,0.0,0.0
VOLTAS,1180.0,1.0,2.0,0.0,1.0,0.0,0.0
VOLTAS,1200.0,1.0,2.0,0.0,2.0,0.0,0.0
VOLTAS,1220.0,3.0,1.0,0.0,1.0,0.0,0.0
VOLTAS,1240.0,6.0,1.0,0.0,1.0,0.0,0.0
VOLTAS,1260.0,2.0,0.0,0.0,1.0,0.0,0.0
VOLTAS,1300.0,2.0,0.0,0.0,3.0,0.0,0.0
VOLTAS,1320.0,1.0,0.0,0.0,0.0,0.0,0.0
VOLTAS,1340.0,1.0,0.0,0.0,0.0,0.0,0.0
VOLTAS,1360.0,1.0,0.0,0.0,0.0,0.0,0.0
VOLTAS,1400.0,2.0,0.0,0.0,0.0,0.0,0.0
WAAREEENER,0.0,0.0,0.0,0.0,0.0,37.0,4.0
WAAREEENER,2400.0,0.0,0.0,0.0,1.0,0.0,0.0
WAAREEENER,2600.0,0.0,0.0,0.0,2.0,0.0,0.0
WAAREEENER,2650.0,1.0,0.0,0.0,0.0,0.0,0.0
WAAREEENER,2700.0,2.0,0.0,1.0,1.0,0.0,0.0
WAAREEENER,2800.0,3.0,0.0,0.0,2.0,0.0,0.0
WAAREEENER,2850.0,1.0,0.0,0.0,0.0,0.0,0.0
WAAREEENER,3000.0,2.0,1.0,0.0,1.0,0.0,0.0
WAAREEENER,3200.0,0.0,0.0,0.0,1.0,0.0,0.0
WIPRO,0.0,0.0,0.0,0.0,0.0,87.0,1.0
WIPRO,150.0,0.0,0.0,2.0,1.0,0.0,0.0
WIPRO,160.0,0.0,0.0,3.0,2.0,0.0,0.0
WIPRO,165.0,0.0,0.0,0.0,3.0,0.0,0.0
WIPRO,167.5,0.0,0.0,0.0,1.0,0.0,0.0
WIPRO,170.0,1.0,0.0,5.0,4.0,0.0,0.0
WIPRO,172.5,0.0,0.0,0.0,2.0,0.0,0.0
WIPRO,175.0,0.0,2.0,2.0,6.0,0.0,0.0
WIPRO,177.5,0.0,0.0,1.0,1.0,0.0,0.0
WIPRO,180.0,8.0,13.0,1.0,6.0,0.0,0.0
WIPRO,182.5,0.0,0.0,0.0,1.0,0.0,0.0
WIPRO,185.0,3.0,8.0,0.0,4.0,0.0,0.0
WIPRO,190.0,3.0,9.0,0.0,3.0,0.0,0.0
WIPRO,195.0,1.0,0.0,0.0,0.0,0.0,0.0
WIPRO,197.5,1.0,0.0,0.0,0.0,0.0,0.0
WIPRO,200.0,3.0,4.0,0.0,3.0,0.0,0.0
WIPRO,205.0,0.0,0.0,0.0,2.0,0.0,0.0
YESBANK,0.0,0.0,0.0,0.0,0.0,53.0,1.0
YESBANK,20.0,0.0,0.0,3.0,0.0,0.0,0.0
YESBANK,21.0,0.0,0.0,0.0,9.0,0.0,0.0
YESBANK,22.0,1.0,0.0,1.0,4.0,0.0,0.0
YESBANK,23.0,5.0,3.0,0.0,1.0,0.0,0.0
YESBANK,24.0,5.0,4.0,0.0,1.0,0.0,0.0
YESBANK,25.0,2.0,1.0,0.0,0.0,0.0,0.0
ZYDUSLIFE,0.0,0.0,0.0,0.0,0.0,7.0,0.0
ZYDUSLIFE,1020.0,0.0,0.0,1.0,0.0,0.0,0.0
ZYDUSLIFE,1060.0,0.0,0.0,1.0,0.0,0.0,0.0
ZYDUSLIFE,1100.0,0.0,0.0,1.0,0.0,0.0,0.0
ZYDUSLIFE,1140.0,0.0,1.0,0.0,0.0,0.0,0.0
ZYDUSLIFE,1150.0,0.0,1.0,0.0,0.0,0.0,0.0
ZYDUSLIFE,1160.0,0.0,1.0,0.0,2.0,0.0,0.0
ZYDUSLIFE,1180.0,1.0,0.0,0.0,0.0,0.0,0.0
ZYDUSLIFE,1200.0,3.0,0.0,0.0,1.0,0.0,0.0
ZYDUSLIFE,1280.0,1.0,0.0,0.0,0.0,0.0,0.0
ZYDUSLIFE,1300.0,0.0,1.0,0.0,0.0,0.0,0.0
